id;Question
e81634c0-3c37-485e-b12b-d053a5734322;Hvem skrev digtet 'Danmark, mit Fædreland'?
74634af2-0980-4ec4-b973-ae948a120024;I hvilket år blev 'Danmark, mit Fædreland' skrevet?
180f1c9b-793a-428c-b5ec-d4ecc5310bf0;Hvem komponerede den første melodi til 'Danmark, mit Fædreland'?
fa1425ee-8ef8-4c83-bffb-d5b6627f166d;Hvem komponerede en ny melodi til 'Danmark, mit Fædreland' i 1926?
266629d3-70ed-45fc-8a05-d91c9da2cde0;Hvad er den alternative titel for 'Danmark, mit Fædreland'?
7183b59e-a175-41af-b174-65377959153f;I hvilket år blev diftsamlingen 'Lyriske digte' udgivet?
e2454846-28e6-41dc-bb52-78c08487f496;Hvad er navnet på digtet fra 1849 skrevet af Christian Winther?
c7509049-d522-4862-b1d3-12c849bd1bd2;Hvor mange linjer består digtet Rosa unica af?
5333d0aa-9380-41ad-aacf-44ebf0751d39;Er digtet Rosa unica strofeopdelt?
562f4c65-cd60-4e9d-a557-0bed984c24a9;I hvilken gruppe er Rosa unica placeret i Lyriske digte?
f8269780-6a35-4444-8b0b-2ca0a1ca3f7c;Hvilken type af skibe kaldes Supertanker?
57cab0a9-13d9-4007-8f03-b0785ba9fbf4;Hvad betyder VLCC?
f39ba652-78df-446d-9ce6-2f4fe615742c;Hvad er navnet på den største supertanker i 2006?
813434bf-e91f-4607-958f-7d18081a0b2b;Hvilken nationalitet havde fartøjet Knock Nevis?
2c210654-d592-4ca9-bb85-e4548af41fc3;Hvad er den fulde lasteevne af Knock Nevis?
f2601982-a0a5-4e71-902a-205bfb7f0aba;Hvem har udført kalkmaleriet 'Opstandelsen' i Undløse Kirke?
16afe28d-de76-45d1-977c-94d18e4a98bf;I hvilken periode blev kalkmaleriet 'Opstandelsen' malet?
5d1277e7-9600-4bed-a137-5899ab3ce3e0;Hvor mange loftshvælvinger har Undløse Kirke, og hvordan er de inddelt?
4db36b6c-5101-4fd7-adb8-e858353bf524;Hvad forestiller Jesus i kalkmaleriet 'Opstandelsen'?
08e1cbb9-c520-4f81-b36d-12c402307e9c;Hvor meget skal blev Undløse Kirkes kalkmalerier af opstandelses sat i stand for i 2012?
fb66e954-84bb-4c15-ab4c-874b54570276;Hvem skrev novellen Præsten i Vejlbye?
ca574f5e-1e10-458e-bda7-c30ff147dcaf;I hvilket år blev novellen Præsten i Vejlbye udgivet?
58c67d7e-406b-4648-8fbf-5a21a8a96547;Hvad er navnet på den herredsfoged, der er hovedperson i novellen Præsten i Vejlbye?
ad24a02f-2620-4ef7-9bd1-9e5d59c437e6;Hvem er den kvinde, som Erik Sørensen er forelsket i og senere bliver forlovet med i Præsten i Vejlbye?
6e80b6bd-180c-49ab-9a69-ec2d29957e0c;Hvad er navnet på den mand, der er anklaget for mord i novellen Præsten i Vejlbye?
824dab99-6ba3-472b-ab72-f7cf5c73bca6;Hvem var komponisten bag sangen 'Heksedansen'?
7e4faae9-990f-42ec-ad00-b202cafa4956;I hvilket år blev sangen 'Heksedansen' indspillet af Raquel Rastenni?
c838e5d6-fa89-4ea3-a336-f9b7ecbd6a62;Hvad er navnet på pladeselskabet, der udgav Raquel Rastennis version af 'Heksedansen'?
3463c1d1-ae81-4222-ad1d-c7768c2e48cd;Hvem oversatte den norske vise 'Heksedansen' til dansk?
e7eaa667-9f0f-43a7-bf3c-e22412a87774;Hvad er varigheden af Raquel Rastennis indspilning af 'Heksedansen'?
ba9ba7ce-b735-4b61-8b65-bafdf89dc954;Hvem sang 'Duerne flyver' i filmen 'Jeg er sgu min egen' fra 1967?
671ecc0c-9236-4618-8f29-e52b21854a1e;Hvem skrev teksten til sangen 'Duerne flyver'?
833211b9-309b-48ea-8ce7-236dc8f25a8b;Hvem komponerede melodien til sangen 'Duerne flyver'?
8bcec580-a16d-4232-b361-f646fc2288bc;I hvilken toneart er sangen 'Duerne flyver' primært holdt?
18096b6f-9ed3-42a1-8f46-2f4a9202204f;Hvor lang var den originale filmudgave af sangen 'Duerne flyver'?
77365f97-0c29-4044-8df7-a2780bd07758;I hvilket år blev Indvielsen udgivet?
e5dff9d1-3c0a-4f81-b518-b04fda232c0d;Hvem er forfatteren til digtet Indvielsen?
b207b255-a010-4b12-ac23-9416be976207;Hvad er navnet på samlingen, hvor Indvielsen blev udgivet?
414a72e5-1b0d-4a7a-b6fa-973555a8071f;Hvad er antallet af strofer i digtet Indvielsen?
0b275d5e-1e27-4629-b49d-47d918010542;Hvad er antallet af linjer i hver strofe i digtet Indvielsen?
c619c7e2-a653-4637-a556-d81ca16036fe;I hvilket år blev operaen Holger Danske komponeret?
e1458a22-b615-4e90-9e34-de7d3c5f5fc1;Hvem var komponisten bag operaen Holger Danske?
5ecaa961-f195-4493-9f49-5fed0d8ad9eb;Hvad er navnet på den første opera, der blev skrevet i Danmark?
3de41bbb-c727-4364-ba73-d78d860d27e3;Hvem var librettisten bag operaen Holger Danske?
4233e429-b593-45bf-9cb0-4f5680875826;Er operaen Holger Danske en del af den danske kulturkanon?
6bee7140-121b-41d9-a34c-340bd051772a;Hvem skrev Jammers Minde?
04259d0d-265f-48e0-9352-fe4ea21dd84a;I hvilke år sad Leonora Christina fængslet i Blåtårn?
89f2e348-1e2f-4a87-9be7-6a791ffa55ce;Hvor befinder originalmanuskriptet til Jammers Minde sig i dag?
d3c9e4c7-6d54-40f6-a01d-078c7d2b4e56;I hvilket år blev Jammers Minde første gang udgivet?
d16d8036-960d-4096-9ddb-0c6ac9c8a63f;Hvem var Leonora Christinas ægtefælle, der blev mistænkt for forræderi?
cd8f91c4-2dcd-4146-aec1-393cb12837a4;Hvor stor er Glorup i hektar?
7e95a5d0-d97d-43a1-9761-9095df5d2489;Hvem har tegnet landsbyen i cottage-stil på Glorup?
b9cd1e5d-b934-43e8-ba98-e03cfc6fd2b4;I hvilket år fik Glorup sit nye tag?
05779d89-838c-4c72-b0ba-b1fe822dea9f;Hvem var en hyppig gæst på Glorup?
bdeaf115-044c-49ae-84ab-ca59a8be8257;Hvor mange hektar ager jord har Glorup?
61042338-f029-4eac-81c2-bfdf96e256ba;I hvilket år blev Og andre historier udgivet?
4d8a98dd-96e2-4dc6-a7ef-abb90d55e52e;Hvem er forfatteren til Og andre historier?
380fd12e-2fee-4103-954f-7485c44fb903;Hvor mange noveller indeholder samlingen Og andre historier?
f1c5e6b0-e4ee-409a-9600-038e7c04d8d7;Hvad er navnet på forlaget, der udgav Og andre historier?
0d31e8b9-8016-4194-9c35-32d55ef15b31;Hvad er titlen på den første novelle i samlingen Og andre historier?
99af2394-2c8e-45a8-97f2-59f6bd2e287e;I hvilket år blev Testellet fra 1956 designet?
20d1c28e-bce1-44f5-80ff-61f2984f0665;Hvem designede Testellet fra 1956?
9ead4c88-5e60-49de-9ba6-0b49504531c5;Hvilke dele består Testellet fra 1956 af?
eaa29c2d-8441-4ab3-9652-bec3e3ee48c2;Hvad var inspirationen bag designet af Testellet fra 1956?
e02e23fc-5b1f-487e-96b5-fcfbf12bc867;Hvilken inspiration fik Gertrud Vasegaard til udformningen af de runde kopper da hun designede Testellet fra 1956?
3e647ae5-119a-481f-a7d3-678f5f2cc314;Hvem er forfatteren til romanen Fru Marie Grubbe?
cf9d8e84-9e0a-4e2c-9180-939d1d3d32c7;I hvilket år blev Fru Marie Grubbe udgivet?
08f0baab-dfb0-4fa3-b6c2-5cd372d0342c;Hvad er navnet på den mand, som Marie Grubbe gifter sig med i romanen?
25abfa1d-8c33-439d-bae1-aef8fa45bc6e;Hvad er navnet på den kro, hvor Marie og Søren mødes, i Fru Marie Grubbe?
b2367fb9-c7d5-48d1-836e-215c35f7c799;I hvilket år dør Erik Grubbe, i Fru Marie Grubbe?
cc7a25ca-34f1-4ca6-8dbe-fe9aa39967ce;Hvem er forfatteren til komedien 'Jeppe på Bjerget'?
56c3c3dc-2a6f-481c-bf78-f2fb074571f4;Hvad er navnet på landsbyen, hvor Jeppe er fæstebonde, i Jeppe på Bjerget?
e05b9dfc-fb4e-446e-84bf-f8795e25c779;Er Jeppe på Bjerget en komedie eller drama genre?
e20dc9dc-b47b-4f45-891b-4664d919932b;Hvad er året komedien 'Jeppe på Bjerget' blev udgivet?
d01d62e8-4624-4b3b-a1d2-8d1bd5ed2e1d;Hvem er Jeppe gift med i komedien Jeppe på Bjerget?
07b13125-487b-4172-9839-b0e18d7a95c7;I hvilket år skabte kunstneren Gunnar Aagaard Andersen Stol af opskummet polymer?
dae765f9-e926-43e6-8147-d2b415c80b1b;Hvad er det engelske navn for Stol af opskummet polymer?
f38c57ca-469f-480f-889b-7031af5e3463;Hvad er navnet på virksomheden, som Gunnar Aagaard Andersen besøgte for at skabe Stol af opskummet polymer?
4a86c41a-b499-40a5-be57-d8f2c20d948a;I hvilket museum i New York City er en af Polyetherstolene udstillet?
9d602f05-1f73-4daf-8a4e-53d095b54625;Hvad er navnet på kunstneren, der skabte Stol af opskummet polymer?
8942f3d9-db25-405d-821f-7a781bd5f473;I hvilket år blev digtet Sidenius i Esbjerg udgivet?
f3bce463-f8d8-4196-8f31-b275f9b1e284;Hvem er forfatteren til digtet Sidenius i Esbjerg?
b64c1b64-1233-4399-8e67-af536d67cad0;Hvad er navnet på den samling, hvor digtet Sidenius i Esbjerg første gang blev udgivet?
2dcb981d-6a0e-4741-9378-f130f09f400f;I hvor mange strofer er digtet Sidenius i Esbjerg opdelt?
8e4bb3b5-7be8-437f-97a2-411d04087d7d;Hvem er den Sidenius der omtales i digtet, sandsynligvis baseret på?
da7eb40b-a867-41e8-a079-591dde0b2339;I hvilket år blev Elverskud komponeret?
01e049fc-f86f-4e8a-ae7c-d5aa8e2ed777;Hvem komponerede Elverskud?
9f59f0f7-8809-487f-b6f9-344467494c29;Hvad er den overordnede handling i "Elverskud"?
cf10f8d5-83be-440a-ac0e-76f86a23dc8b;Hvem skrev teksten til Elverskud?
8f8449a7-742b-4e71-b623-01713c1bd6ac;I hvilket år blev Elverskud uropført?
2190352f-50ce-4370-a3e2-29842a785747;I hvilket år startede udgivelsen af Flora Danica?
a6e38564-c35c-4638-aad8-813d59830e5c;Hvem var hovedredaktøren bag Flora Danica?
b8dcebbb-aa5f-4e01-8bdf-9cbba5ed23c5;Hvad er navnet på det porcelænsstel, der blev dekoreret med planter fra Flora Danica?
b25669b2-c7ea-4ca9-ba2a-ba7de6aa9b52;I hvor mange år strakte udgivelsen af Flora Danica sig?
fbbe4434-28de-4cb6-b155-da9c02504d8d;Hvem var den sidste redaktør af Flora Danica?
afe4b034-5fc8-422b-aa5a-04ed3fda8c61;I hvilket år blev Skolekammerater fremført i revyen ABC for viderekomne på ABC Teatret?
24b6e009-7969-4eae-9d92-0947d3bfd932;Hvem skrev teksten til Skolekammerater?
ca0ce704-c536-4b93-9157-d39d96f9c01a;Hvem spillede med i sketchen Skolekammerater?
0cfcae48-ff42-4a61-91bb-60c26bc8d031;I hvilken by lå skolerne Nansensgades Skole og Rughavevejs Skole?
90700c28-53cc-4940-ace0-bbc826424c96;Hvad var navnet på filmen hvor Skolekammerater blev genskabt med Lars Ranthe og Nikolaj Lie Kaas?
89c99a5c-f175-46b5-9040-09880bb25436;Hvad er titlen på sangen, der er skrevet af Anne Linnet og udgivet på albummet 'Shit & Chanel' i 1976, som blev et kæmpe hit?
9723d706-5ed6-48cd-9150-742ec8e4150e;Hvem er tekstforfatter og komponist bag sangen 'Smuk og dejlig'?
e23730f0-7346-427f-8206-5c954431c75b;I hvilket år blev sangen 'Smuk og dejlig' udgivet?
8759550a-7678-437b-b98e-42b5a68a8c17;Hvem har indspillet en coverversion af sangen 'Smuk og dejlig' i 1989?
96ab7dc9-a435-4bbd-be28-867f9b8c952d;Hvad er navnet på det debutalbum, hvor sangen 'Smuk og dejlig' er inkluderet?
9ccabed3-479a-48db-a974-8e9df5b5603b;Hvem skrev Telegrafgalop?
0ba75a76-d26e-4888-b222-ec1d07e1d6f8;I hvilket år blev Telegrafgalop skrevet?
425b6719-3843-484a-a28a-0d127656fe0a;Hvad er det originale navn for Telegrafgalop?
8f0b3721-ff04-47f2-918c-8ec1240a4168;Hvem er komponisten bag Champagnegalop og Københavns Jernbane-Damp-Galop?
f8dfb079-6915-4531-bb6d-42a25800d335;Er musikstykket Telegrafgalop af H.C. Lumbye betegnet som en 'galop'?
b5ca407f-648a-4b2c-932f-98d0176a1ebc;Hvem skrev skuespillet Aladdin, eller Den forunderlige Lampe?
5c146f64-1116-479d-abb2-78d91a0ae5fe;I hvilket år blev Aladdin, eller Den forunderlige Lampe trykt i Poetiske Skrifter, bind 2?
a451592a-1dc0-45c6-b2e0-3259d835b6af;Hvad er navnet på den danske tv-station, der har filmatiseret Aladdin, eller Den forunderlige Lampe to gange?
a2afdcbb-30d3-45fc-95b9-827f85f289ce;Hvem spillede rollen som Aladdin i filmatiseringen fra 1952?
e3277a5d-0b18-4b12-8b88-9080277b2add;I hvilke år blev Aladdin, eller Den forunderlige Lampe filmatiseret som en miniserie i tre afsnit?
1463abaf-513b-4186-8895-27fd5562b6f3;Hvem er kunstneren bag maleriet Sommerdag ved Roskilde Fjord?
1f80a325-26da-40b5-b79b-f6df45f5cfc1;I hvilket år blev maleriet Sommerdag ved Roskilde Fjord malet?
2c5d8e1b-9c3f-4bae-8327-efe8f0ba90e3;Hvor hænger maleriet Sommerdag ved Roskilde Fjord i dag?
c6d3df22-d974-4914-b24e-22367da4d8d9;Hvad er navnet på bogserien, der indeholder en beskrivelse af L.A. Rings livsværk?
78239753-c5da-41a8-9a62-077b79021601;Hvem er forfatteren bag bogen Før solopgang. Omkring et billede af L.A. Ring?
a1f1e876-70af-4b89-8309-5d71711ba40d;Hvem malede Udsigt gennem tre buer i Colosseums tredje stokværk?
9738b303-d790-45eb-acf2-ffa210a85760;I hvilket år blev maleriet Udsigt gennem tre buer i Colosseums tredje stokværk udført?
edd88108-14a9-4bac-893a-9a474cc2919b;Hvor er maleriet Udsigt gennem tre buer i Colosseums tredje stokværk udstillet?
7ba5b9da-d5ea-415a-b416-6045a1b7cf09;Hvad er målene på maleriet Udsigt gennem tre buer i Colosseums tredje stokværk?
a94318ee-683c-4703-a77e-0e11ab85a283;Hvem var den danske guldaldermaler, der malede Jason med det gyldne skind?
1986b070-9cdf-471d-b024-cf97f7c7a5fc;I hvilket år blev Dansk guldalderjazz udgivet?
ee1a1b8d-fc70-455e-80f3-076cb194e8a2;Hvilken periode er blevet betegnet som dansk jazz' guldalder i Dansk guldalderjazz?
46bb0ed1-4333-403d-9679-f7b5bb6c4ce6;Hvad er navnet på pladeselskabet bag Dansk guldalderjazz?
7c316064-1eab-4f92-abe5-a10ba92aa742;I hvilke år blev Dansk guldalderjazz genudsendt?
3605e35e-f617-458a-bc9d-77b3c851da2f;Hvem har udvalgt musikken til Dansk guldalderjazz?
b85b5f4f-5306-424f-b7f5-9158d60836b6;Hvem er kunstneren bag skulpturen 'Stående kvinde'?
f138325b-5fde-4b7d-9059-36503b464edf;I hvilket år blev arbejdet med 'Stående kvinde' påbegyndt?
da46f8a0-de2b-4928-9aad-580ec68e28bc;Hvad er materialet for skulpturen 'Stående kvinde'?
47a9b2a5-97b0-4454-ba9a-1992825fdb92;Hvor høj er skulpturen 'Stående kvinde'?
5c1d3500-6c47-4b83-badd-2f6744b93eb1;Hvor befinder skulpturen 'Stående kvinde' sig i dag?
ddfb0a76-429c-4bcb-a5ad-f2d5c379adc4;Hvem komponerede 'Champagnegalop'?
0f7e89c9-01b8-4908-b544-8582c918f2a0;Hvor blev 'Champagnegalop' første gang opført?
946ea9c4-9b85-406d-bac9-5d5969f0c839;Til fejringen af hvilken forlystelsespark blev 'Champagnegalop' komponeret?
b4671455-ce3d-4e89-9bfe-7666c102b38a;Hvor meget modtog H.C. Lumbye i honorar for 'Champagnegalop'?
b8b43d8e-097e-44e5-ab6d-4dab48fce9fc;Hvornår blev 'Champagnegalop' komponeret?
5f3a2869-f7e5-49a6-b8e1-d6d250d48005;I hvilket år blev sangen Brev til Bulganin udgivet?
0eb356d8-e951-4c50-bf3b-a6642bef5a4e;Hvem var komponisten bag sangen Brev til Bulganin?
f63ee3bf-07ec-4fa3-9ddc-482c45d13fc6;Hvad er navnet på den købmand, der synger sangen Brev til Bulganin?
7a67d20e-1c84-415c-b9c9-7bd544f7e0cb;I hvilken bydel ligger købmandens butik, ifølge sangteksten Brev til Bulganin?
fd52c96e-41e8-4985-9b0a-8bd1716b67fc;Hvem er modtageren af brevet i sangen Brev til Bulganin?
041dc332-7e9c-4419-a2d3-c786a7614d66;Hvem er forfatteren til digtet Myggesang?
c4fbd688-9dbc-4134-8d3f-e23f4e33acc3;I hvilket år blev digtsamlingen Galgenfrist udgivet?
53003611-581f-4fda-bbaa-2a440bd248cc;Hvilken krig prægede Ivan Malinowski i digtet Myggesang?
e9b1fe2f-928b-47c4-9b20-a0988d7bd6ef;I hvilken digtsamling blev ditet myggesang udgivet?
ff98520d-1913-40d8-ae86-b81a03ed9eca;Hvem er den moderne digter, der har skrevet digtet Myggesang, som er præget af den kolde krigs angst og undergangsstemning?
d3ac8b52-37e7-43e1-b6cd-eb8f70f1c04b;I hvilket år blev Otte morgensange udgivet?
76f1e889-c8d4-41dd-a09e-a285856ec280;Hvem skrev musikken til Otte morgensange og Syv aftensange?
bb632b12-834d-41bc-980d-81cea9aa6568;Hvad er navnet på den første sang i Otte morgensange?
886dd73b-719f-47cd-8bb6-06eda17dc2bd;I hvilket år blev Syv aftensange udgivet?
bd1d9bb1-7863-4bb0-9ba9-9657621f3787;Hvem skrev teksterne til Otte morgensange og Syv aftensange?
8df27d10-c1e3-4c70-a851-6970a6a4841e;Hvem skrev musikken til 'To lys på et bord'?
1cf6210a-06f6-409b-a8b7-b9df73ada157;Hvem skrev teksten til 'To lys på et bord'?
2d89d972-2c0e-489e-b7f8-84d6cca43841;I hvilket år deltog 'To lys på et bord' i Dansk Melodi Grand Prix?
36249fe4-e148-4ea7-b135-9193d042faa0;Hvem anses for at have lavet en af de bedste versioner af 'To lys på et bord'?
7b3ec996-3f15-48bf-a7ec-a64196f6b020;Hvad er navnet på den kortfilm, hvor en engelsk version af 'To lys på et bord' indgår som et fremtrædende element?
e9079e23-0324-4b85-a3f9-989e0df16cc0;I hvilket år blev Hver har sin skæbne skrevet?
8858925e-6bf9-46ed-86a2-e58c5bdf96f4;Hvem skrev Hver har sin skæbne?
ea4ec688-d4df-4138-a68c-fc20e030197b;Hvad er navnet på salmebogen hvor Hver har sin skæbne er med?
408f5049-93cc-4fa4-85ff-84b92800fecf;I hvilket nummer kan Hver har sin skæbne findes i Den Danske Salmebog?
ba3b25df-8340-460f-bb15-7e43cc230fa5;Hvem skrev en ny melodi til Hver har sin skæbne i 1916?
d0a834de-9ee3-430b-83c5-8cf2c6a705b6;I hvilket år blev Kim Larsens debutalbum Værsgo udgivet?
59f44dbc-aa28-43c7-9bb7-37d798301ee5;Hvad er navnet på den danske sanger og musiker, der udgav debutalbummet Værsgo?
345698b2-6d80-4e5b-ac5f-e848d38c4e23;Hvem var produceren bag Kim Larsens debutalbum Værsgo?
ad4e772a-dd6e-49f9-b54e-ea08fd7fc4c8;I hvilket år blev albummet Værsgo genudgivet på CD?
b01c004f-9794-4b19-ab3b-4ed6ccc0299f;Hvad er navnet på den danske duo, der genindspillede sangen Hvis din far gi'r dig lov på albummet Værsgo 2 i 2005?
e3e9a6c1-d576-49d0-ba02-d22a5e914cc1;Hvem komponerede operaen Maskarade?
9db4e08a-6036-4afe-8bba-a378e1c31ff7;Hvad er navnet på den opera, som Carl Nielsen komponerede i 1902?
ddc6120c-64cd-4a9a-9e27-56aebad8eb0e;Hvem skrev librettoen til operaen Maskarade?
63888dca-d1f5-46bc-9afa-57b917239991;I hvilket år fik operaen Maskarade premiere på Det Kongelige Teater?
00824c69-909c-41c7-a744-7b7132221855;Hvad er navnet på den komedie, som operaen Maskarade er baseret på?
13f03813-2604-4905-a8db-131e9224babd;Hvem koreograferede den oprindelige version af balletten Sylfiden?
42472a4c-6871-42aa-9e20-a0adc8258aa9;Hvad er navnet på den danske komponist, der skrev musikken til August Bournonvilles version af Sylfiden?
ea0cfcce-0027-473d-a595-1bf7e76ecdfe;I hvilket år havde August Bournonvilles version af Sylfiden premiere?
7e8b65ea-dca8-4901-a800-263aa6403f7b;Hvem spillede hovedrollen som Sylfiden ved premieren af August Bournonvilles version?
4f65fd7d-3520-4dbb-baf6-10708a1d1311;Hvor havde August Bournonvilles version af Sylfiden premiere?
4169f185-46f6-42d2-b969-f48e2a06fe0a;I hvilke år blev Det Store Relief udført?
4d423acb-85d1-4477-8c38-c0875abca673;Hvem var kunstneren bag Det Store Relief?
b3723e01-20cd-438a-86d1-e253d0298bef;Hvor blev Det Store Relief oprindeligt udstillet?
0cc5b0fa-1cc0-41ce-9ae2-472d41ca01c7;Hvor blev Det Store Relief flyttet hen i forbindelse med opførelsen af Willumsens Museum?
fb9265bc-f8d7-487c-996f-d7cffced043a;Hvem bestilte Det Store Relief med støtte fra Ny Carlsbergfondet?
fe7f0506-0318-4a09-b707-1ce30a1b23cf;I hvilket år blev balletten Etudes første gang opført på Det Kongelige Teater?
75418eff-f4b2-4c3c-98eb-88aca7e196a6;Hvem komponerede musikken til balletten Etudes?
f6928fbb-7c2f-4cce-8049-50b30d7501ee;Hvem var instruktøren bag balletten Etudes?
80d87165-1252-4840-92d7-ec0d55262323;Hvad er navnet på den komponist, hvis klaveretuder balletten Etudes bygger på?
8a5c9e23-dcfe-4bd8-a8d9-9fe93ee0371c;I hvilket år blev Etudes opført ved åbningen af Operaen?
28ca41cf-bb7d-4b93-94c2-dbfd942f7ca3;Hvem skrev Midsommervisen?
db33f69b-8838-48ba-92c9-2410f057a8b9;Hvem komponerede melodien til Midsommervisen?
615ea88b-3125-4a51-a8e4-6239011742ee;I hvilket år blev Midsommervisen skrevet?
4bff93f1-8582-4093-9ded-86825a38e918;I hvilket år udgav Shu-bi-dua en version af Midsommervisen kaldet Midsommersangen?
72cd1ed4-1871-4f5a-b5f5-6f017cbed287;Hvad er det populære navn for visen Vi elsker vort land?
81884160-f786-4b34-8283-fe76b0b0039b;I hvilket år blev Lykke-Per udgivet?
1ad9bf76-3dee-447d-a2b6-ba8756ae76e5;Hvad er navnet på den kvinde, som Per Sidenius forelsker sig i, og som han senere gifter sig med, i Lykke-Per?
ca29699a-974a-4d70-ad48-7b711b5086cf;Hvad er navnet på Per Sidenius' forældre, i Lykke-Per?
40c50af8-712a-423c-bcba-436185f0a611;I hvilket år dør Per Sidenius' far, i Lykke-Per?
47db64f1-7b40-49ce-b2ab-d24f82e29803;Hvad er navnet på den jødiske familie, som Per Sidenius kommer i kontakt med, i Lykke-Per?
312665ca-431f-4a01-bda7-3a60ac75d48d;Hvad er titlen på Karen Blixens novellesamling fra 1942?
dee42c1d-b727-49e1-8b31-42509cb5859a;I hvilket år udgav Karen Blixen sin selvbiografiske roman Den afrikanske Farm?
c3dbfa87-1cd1-4986-a8fe-0bab248d5c08;Hvad er navnet på den unge mand, der er hovedperson i novellen Den unge Mand med Nelliken?
5bd740c9-e91e-4313-8712-97fb3e1892b5;I hvilket land finder man byen Saarburg, hvor Heloïse og de andre flygtninge er på flugt, i Vinter-Eventyr?
c2440fa3-02eb-4621-97a4-0bc0275313bf;Hvad er titlen på den sidste novelle i Vinter-Eventyr?
522d58ca-febb-4d12-be8c-6732caa839a6;I hvilket år blev operaen Drot og marsk først opført?
900b2feb-4a60-4f58-9cda-831c3435eb33;Hvem skrev librettoen til Drot og marsk?
5a512afb-d9ca-43c8-9b8d-83c3ce7b3e0e;Hvad er navnet på den danske opera, som er baseret på historien om Marsk Stig og mordet på Erik Klipping?
1b25fad5-cc98-49b5-b094-9a8a95749536;Hvem komponerede musikken til operaen Drot og marsk?
56716ea2-dc64-4955-ae34-57f76bc19734;Hvilket teater var stedet for opførelsen af *Drot og marsk*?
e3436213-c6fa-464f-a1f4-12262ce45b0c;Hvad er navnet på Sebastians 12. studiealbum?
b2687651-3ee5-41a3-bdb6-808f82abac05;I hvilket år blev albummet 'Stjerne til støv' udgivet?
01e745a7-c85d-440c-950a-416cff9647d5;Hvem er producerne bag albummet 'Stjerne til støv'?
d36a8c98-b54d-449e-a900-f16c7cc014b2;Hvad er navnet på den første single fra albummet 'Stjerne til støv'?
06250cee-98c8-451f-af97-667471f0f4e3;Hvor mange eksemplarer af albummet 'Stjerne til støv' blev solgt?
7bb3813d-3fbc-41b4-9c00-7580d5adbfcf;Hvem skrev salmen 'Den yndigste rose er funden'?
22854ff9-9ec6-47b7-a4b2-9d245e97409b;Hvad er navnet på den melodi, som salmen 'Den yndigste rose er funden' normalt synges til?
72a8e511-54e1-426f-b79f-490e105754ea;I hvilket år blev salmen 'Den yndigste rose er funden' skrevet?
698567ae-2eef-4bca-b36f-64ee2f9e9a89;Hvor mange vers består salmen 'Den yndigste rose er funden' af i Den Danske Salmebog?
30485126-b490-4d51-af02-b0c6a4747a4f;Hvem komponerede en fanfare over melodien til 'Den yndigste rose er funden'?
b5e0a54e-23f2-4f15-9e57-1f1c30113081;Hvor blev Fiberline Composites udviklet?
d66b3ed2-1375-4f38-b5ae-0a3329d6bd44;Hvad er navnet på det idrætscenter, hvor Fiberline facadesystem blev anvendt i 2008?
cde9837f-6cb3-4d68-aa7c-483961377c16;I hvilket land blev fiberline facadesystem udviklet?
197c6529-f27e-42d1-be86-37f2bbbea99e;Hvilket arkitektfirma var med til at udvikle Fiberline facadesystem?
274f57c1-ee3f-45b3-9420-b5e205abc1d5;Hvad er Fiberline facadesystem lavet af?
4231008c-c84d-4bb5-804b-3b5acf25899c;I hvilket år havde filmen 'Vredens dag' premiere?
6e4c5798-7dd6-43cf-b624-40b85dd65720;Hvem instruerede filmen 'Vredens dag'?
64c46a8b-310f-4ccb-bd24-9d651979f6f5;Hvad er navnet på den kvindelige hovedrolle i filmen 'Vredens dag'?
3407fcbf-32ac-4fc2-97b0-8bdf63c68114;Hvem spillede rollen som Absalon Pedressøn i filmen 'Vredens dag'?
32bf1375-00b5-4740-bec6-8e139aab2bde;Hvad er navnet på den gamle kvinde, der søger tilflugt i præstegården i filmen 'Vredens dag'?
2956b235-afe9-48b1-a56c-6d69f3804ff5;Hvem er forfatterne til sangen 'Danmark' fra albummet 78'eren?
d72e5539-27d5-41cf-8216-43f280c5a2e2;Hvad er navnet på det Shu-bi-dua album, hvor sangen 'Danmark' er inkluderet?
5bb5ec58-8df5-4b1c-95b7-1a5cd755cdb0;Hvilken genre er sangen 'Danmark' af Shu-bi-dua?
8ed0fb24-7e16-4f44-b08b-dc179f632720;I hvilket år blev sangen 'Danmark' af Shu-bi-dua udgivet?
2c99e6ea-8a9c-4f94-a94a-871528ffacc3;Hvad er navnet på pladeselskabet, der udgav sangen 'Danmark' af Shu-bi-dua?
eda7e6da-dd5f-464c-bcb4-7df450b378ac;I hvilket år blev Aarhus Universitet grundlagt?
cad20b4d-6c8d-4a8a-9c10-61c8553f03f7;Hvad er navnet på Aarhus universitets hovedbygning?
85bcc8b6-2346-4fc1-9cb6-cdbb1f3e325b;Hvem er rektor for Aarhus Universitet?
29ab78e9-62bf-422b-8aa5-a7d5245cb01e;Hvor mange studerende havde Aarhus Universitet i 2021?
523fe403-cb56-4d40-a0cb-4d07f2383daa;I hvilket år fik Aarhus Universitet statsanerkendelse?
b381766a-3880-434b-8b89-5352d1a169aa;Hvem designede Bordesholmalteret?
b1d236f8-612d-454d-b908-b0e8353cf6e6;Hvor høj er Bordesholmalteret?
13408d88-8cd9-4728-b22e-2c30cc9c2968;I hvilket år blev Bordesholmalteret flyttet til Slesvig Domkirke?
